plyer_name,year,season_name,wk,game_date,opp,g,gs,urk
Wae Adeso,1978,Regular Season,14,12/03,DET,1,--,http://www.nfl.com/player/warrenanderson/2508535/gamelogs
Wae Adeso,1978,Regular Season,15,12/10,NYG,0,--,http://www.nfl.com/player/warrenanderson/2508535/gamelogs
Wae Adeso,1978,Regular Season,16,12/17,ATL,1,--,http://www.nfl.com/player/warrenanderson/2508535/gamelogs
Todd Adeso,2012,Preseason,1,08/12,IND,1,0,http://www.nfl.com/player/toddanderson/2535659/gamelogs
Todd Adeso,2012,Preseason,2,08/18,KC,1,0,http://www.nfl.com/player/toddanderson/2535659/gamelogs
Todd Adeso,2012,Preseason,3,08/25,DAL,1,0,http://www.nfl.com/player/toddanderson/2535659/gamelogs
Beie Adeso,2006,Preseason,1,08/12,JAC,1,1,http://www.nfl.com/player/bennieanderson/2504088/gamelogs
Beie Adeso,2006,Preseason,2,08/19,TB,1,1,http://www.nfl.com/player/bennieanderson/2504088/gamelogs
Beie Adeso,2006,Preseason,3,08/24,CAR,1,1,http://www.nfl.com/player/bennieanderson/2504088/gamelogs
Beie Adeso,2006,Preseason,4,08/31,STL,0,0,http://www.nfl.com/player/bennieanderson/2504088/gamelogs
Beie Adeso,2006,Preseason,1,09/07,PIT,1,1,http://www.nfl.com/player/bennieanderson/2504088/gamelogs
Beie Adeso,2006,Preseason,2,09/17,BUF,1,1,http://www.nfl.com/player/bennieanderson/2504088/gamelogs
Beie Adeso,2006,Preseason,1,08/12,JAC,1,1,http://www.nfl.com/player/bennieanderson/2504088/gamelogs
Beie Adeso,2006,Preseason,2,08/19,TB,1,1,http://www.nfl.com/player/bennieanderson/2504088/gamelogs
Beie Adeso,2006,Preseason,3,08/24,CAR,1,1,http://www.nfl.com/player/bennieanderson/2504088/gamelogs
Beie Adeso,2006,Preseason,4,08/31,STL,0,0,http://www.nfl.com/player/bennieanderson/2504088/gamelogs
Beie Adeso,2006,Preseason,1,09/07,PIT,1,1,http://www.nfl.com/player/bennieanderson/2504088/gamelogs
Beie Adeso,2006,Preseason,2,09/17,BUF,1,1,http://www.nfl.com/player/bennieanderson/2504088/gamelogs
Vickey Ray Adeso,1980,Regular Season,1,09/07,CHI,0,--,http://www.nfl.com/player/vickeyrayanderson/2508532/gamelogs
Vickey Ray Adeso,1980,Regular Season,10,11/09,SF,1,--,http://www.nfl.com/player/vickeyrayanderson/2508532/gamelogs
Vickey Ray Adeso,1980,Regular Season,11,11/16,NYG,1,--,http://www.nfl.com/player/vickeyrayanderson/2508532/gamelogs
Vickey Ray Adeso,1980,Regular Season,12,11/23,MIN,1,--,http://www.nfl.com/player/vickeyrayanderson/2508532/gamelogs
Vickey Ray Adeso,1980,Regular Season,13,11/30,TB,1,--,http://www.nfl.com/player/vickeyrayanderson/2508532/gamelogs
Vickey Ray Adeso,1980,Regular Season,14,12/07,CHI,1,--,http://www.nfl.com/player/vickeyrayanderson/2508532/gamelogs
Vickey Ray Adeso,1980,Regular Season,15,12/14,HOU,1,--,http://www.nfl.com/player/vickeyrayanderson/2508532/gamelogs
Vickey Ray Adeso,1980,Regular Season,16,12/21,DET,1,--,http://www.nfl.com/player/vickeyrayanderson/2508532/gamelogs
Tevo Adeso,2010,Preseason,1,08/15,SF,1,0,http://www.nfl.com/player/trevoranderson/2507958/gamelogs
Tevo Adeso,2010,Preseason,2,08/19,BUF,1,0,http://www.nfl.com/player/trevoranderson/2507958/gamelogs
Tevo Adeso,2010,Preseason,3,08/26,GB,1,0,http://www.nfl.com/player/trevoranderson/2507958/gamelogs
Vice Adeso,2011,Preseason,1,08/12,KC,1,0,http://www.nfl.com/player/vinceanderson/2507732/gamelogs
Vice Adeso,2011,Preseason,2,08/18,NE,1,0,http://www.nfl.com/player/vinceanderson/2507732/gamelogs
Vice Adeso,2011,Preseason,3,08/27,MIA,1,0,http://www.nfl.com/player/vinceanderson/2507732/gamelogs
Sevie Adeso,1996,Regular Season,1,09/01,IND,0,0,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sevie Adeso,1996,Regular Season,3,09/15,NE,0,0,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sevie Adeso,1996,Regular Season,4,09/22,NO,0,0,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sevie Adeso,1996,Regular Season,5,09/29,STL,0,0,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sevie Adeso,1996,Regular Season,6,Bye,,--,--,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sevie Adeso,1996,Regular Season,7,10/13,DAL,1,0,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sevie Adeso,1996,Regular Season,8,10/20,TB,1,0,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sevie Adeso,1996,Regular Season,9,10/27,NYJ,0,0,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sevie Adeso,1996,Regular Season,10,11/03,NYG,0,0,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sevie Adeso,1996,Regular Season,11,11/10,WAS,0,0,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sevie Adeso,1996,Regular Season,12,11/17,NYG,1,0,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sevie Adeso,1996,Regular Season,13,11/24,PHI,1,0,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sevie Adeso,1996,Regular Season,14,12/01,MIN,1,0,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sevie Adeso,1996,Regular Season,15,12/08,DAL,1,0,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sevie Adeso,1996,Regular Season,16,12/15,WAS,1,0,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sevie Adeso,1996,Regular Season,17,12/22,PHI,1,0,http://www.nfl.com/player/stevieanderson/2499435/gamelogs
Sua Adeso,1985,Regular Season,1,09/09,DAL,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Sua Adeso,1985,Regular Season,2,09/15,HOU,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Sua Adeso,1985,Regular Season,3,09/22,PHI,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Sua Adeso,1985,Regular Season,4,09/29,CHI,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Sua Adeso,1985,Regular Season,5,10/07,STL,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Sua Adeso,1985,Regular Season,6,10/13,DET,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Sua Adeso,1985,Regular Season,7,10/20,NYG,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Sua Adeso,1985,Regular Season,8,10/27,CLE,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Sua Adeso,1985,Regular Season,9,11/03,ATL,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Sua Adeso,1985,Regular Season,10,11/10,DAL,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Sua Adeso,1985,Regular Season,11,11/18,NYG,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Sua Adeso,1985,Regular Season,12,11/24,PIT,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Sua Adeso,1985,Regular Season,13,12/01,SF,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Sua Adeso,1985,Regular Season,14,12/08,PHI,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Sua Adeso,1985,Regular Season,15,12/15,CIN,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Sua Adeso,1985,Regular Season,16,12/21,STL,1,--,http://www.nfl.com/player/stuartanderson/2508527/gamelogs
Tim Adeso,2009,Preseason,1,08/13,OAK,1,0,http://www.nfl.com/player/timanderson/2505999/gamelogs
Roy Adeso,2017,Preseason,3,08/26,BAL,0,0,http://www.nfl.com/player/roryanderson/2553465/gamelogs
Roy Adeso,2017,Preseason,4,08/31,DET,1,0,http://www.nfl.com/player/roryanderson/2553465/gamelogs
Si Hey Adeso,2006,Preseason,1,08/11,BAL,1,0,http://www.nfl.com/player/sirhenryanderson/2506641/gamelogs
Si Hey Adeso,2006,Preseason,2,08/17,KC,1,0,http://www.nfl.com/player/sirhenryanderson/2506641/gamelogs
Si Hey Adeso,2006,Preseason,3,08/25,NYJ,1,0,http://www.nfl.com/player/sirhenryanderson/2506641/gamelogs
Scoy Adeso,2003,Regular Season,1,09/07,ARI,1,0,http://www.nfl.com/player/scottyanderson/2504624/gamelogs
Scoy Adeso,2003,Regular Season,2,09/14,GB,1,0,http://www.nfl.com/player/scottyanderson/2504624/gamelogs
Scoy Adeso,2003,Regular Season,3,09/21,MIN,0,0,http://www.nfl.com/player/scottyanderson/2504624/gamelogs
Scoy Adeso,2003,Regular Season,4,09/28,DEN,1,0,http://www.nfl.com/player/scottyanderson/2504624/gamelogs
Scoy Adeso,2003,Regular Season,5,10/05,SF,1,0,http://www.nfl.com/player/scottyanderson/2504624/gamelogs
Scoy Adeso,2003,Regular Season,6,Bye,,--,--,http://www.nfl.com/player/scottyanderson/2504624/gamelogs
Scoy Adeso,2003,Regular Season,7,10/19,DAL,1,0,http://www.nfl.com/player/scottyanderson/2504624/gamelogs
Scoy Adeso,2003,Regular Season,8,10/26,CHI,1,0,http://www.nfl.com/player/scottyanderson/2504624/gamelogs
Scoy Adeso,2003,Regular Season,9,11/02,OAK,1,0,http://www.nfl.com/player/scottyanderson/2504624/gamelogs
Scoy Adeso,2003,Regular Season,10,11/09,CHI,1,0,http://www.nfl.com/player/scottyanderson/2504624/gamelogs
Scoy Adeso,2003,Regular Season,11,11/16,SEA,1,0,http://www.nfl.com/player/scottyanderson/2504624/gamelogs
Joh Adeso,1989,Regular Season,1,09/10,TB,1,--,http://www.nfl.com/player/johnanderson/2508525/gamelogs
Joh Adeso,1989,Regular Season,2,09/17,NO,1,--,http://www.nfl.com/player/johnanderson/2508525/gamelogs
Joh Adeso,1989,Regular Season,3,09/24,RAM,1,--,http://www.nfl.com/player/johnanderson/2508525/gamelogs
Bobby Adeso,1975,Regular Season,6,10/26,SF,1,--,http://www.nfl.com/player/bobbyanderson/2508522/gamelogs
Bobby Adeso,1975,Regular Season,7,11/02,STL,1,--,http://www.nfl.com/player/bobbyanderson/2508522/gamelogs
Bobby Adeso,1975,Regular Season,8,11/09,SD,1,--,http://www.nfl.com/player/bobbyanderson/2508522/gamelogs
Bobby Adeso,1975,Regular Season,9,11/16,DAL,1,--,http://www.nfl.com/player/bobbyanderson/2508522/gamelogs
Joh Adeso,1989,Regular Season,4,10/01,ATL,1,--,http://www.nfl.com/player/johnanderson/2508525/gamelogs
Joh Adeso,1989,Regular Season,5,10/08,DAL,1,--,http://www.nfl.com/player/johnanderson/2508525/gamelogs
Joh Adeso,1989,Regular Season,6,10/15,MIN,1,--,http://www.nfl.com/player/johnanderson/2508525/gamelogs
Joh Adeso,1989,Regular Season,7,10/22,MIA,1,--,http://www.nfl.com/player/johnanderson/2508525/gamelogs
Joh Adeso,1989,Regular Season,8,10/29,DET,1,--,http://www.nfl.com/player/johnanderson/2508525/gamelogs
Joh Adeso,1989,Regular Season,9,11/05,CHI,1,--,http://www.nfl.com/player/johnanderson/2508525/gamelogs
Joh Adeso,1989,Regular Season,10,11/12,DET,1,--,http://www.nfl.com/player/johnanderson/2508525/gamelogs
Joh Adeso,1989,Regular Season,11,11/19,SF,1,--,http://www.nfl.com/player/johnanderson/2508525/gamelogs
Joh Adeso,1989,Regular Season,12,11/26,MIN,1,--,http://www.nfl.com/player/johnanderson/2508525/gamelogs
Bobby Adeso,1975,Regular Season,10,11/23,BUF,1,--,http://www.nfl.com/player/bobbyanderson/2508522/gamelogs
Bobby Adeso,1975,Regular Season,14,12/21,PHI,1,--,http://www.nfl.com/player/bobbyanderson/2508522/gamelogs
Joh Adeso,1989,Regular Season,13,12/03,TB,0,--,http://www.nfl.com/player/johnanderson/2508525/gamelogs
Joh Adeso,1989,Regular Season,14,12/10,KC,1,--,http://www.nfl.com/player/johnanderson/2508525/gamelogs
Joh Adeso,1989,Regular Season,16,12/24,DAL,1,--,http://www.nfl.com/player/johnanderson/2508525/gamelogs
Roie Adeso,1998,Regular Season,1,09/06,DAL,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,2,09/13,SEA,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,3,09/20,PHI,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,4,09/27,STL,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,5,10/04,OAK,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,6,10/11,CHI,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,7,10/18,NYG,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,8,Bye,,--,--,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,9,11/01,DET,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,10,11/08,WAS,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,11,11/15,DAL,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,12,11/22,WAS,1,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,13,11/29,KC,1,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,14,12/06,NYG,1,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,15,12/13,PHI,1,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,16,12/20,NO,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,17,12/27,SD,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,18,01/02,DAL,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,19,01/10,MIN,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,1,09/06,DAL,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,2,09/13,SEA,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,3,09/20,PHI,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,4,09/27,STL,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,5,10/04,OAK,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Tey Adeso,1980,Regular Season,2,09/14,STL,1,--,http://www.nfl.com/player/terryanderson/2508529/gamelogs
Tey Adeso,1980,Regular Season,3,09/21,NYJ,1,--,http://www.nfl.com/player/terryanderson/2508529/gamelogs
Tey Adeso,1980,Regular Season,4,09/28,ATL,1,--,http://www.nfl.com/player/terryanderson/2508529/gamelogs
Tey Adeso,1980,Regular Season,7,10/19,LA,1,--,http://www.nfl.com/player/terryanderson/2508529/gamelogs
Roie Adeso,1998,Regular Season,6,10/11,CHI,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,7,10/18,NYG,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,8,Bye,,--,--,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,9,11/01,DET,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,10,11/08,WAS,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,11,11/15,DAL,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,12,11/22,WAS,1,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,13,11/29,KC,1,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,14,12/06,NYG,1,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,15,12/13,PHI,1,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,16,12/20,NO,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,17,12/27,SD,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,18,01/02,DAL,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Roie Adeso,1998,Regular Season,19,01/10,MIN,0,0,http://www.nfl.com/player/ronnieanderson/2499434/gamelogs
Rickey Adeso,1978,Regular Season,1,09/03,SEA,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Rickey Adeso,1978,Regular Season,2,09/10,OAK,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Rickey Adeso,1978,Regular Season,3,09/17,DEN,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Rickey Adeso,1978,Regular Season,4,09/24,GB,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Rickey Adeso,1978,Regular Season,5,10/01,NE,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Rickey Adeso,1978,Regular Season,6,10/08,DEN,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Rickey Adeso,1978,Regular Season,7,10/15,MIA,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Rickey Adeso,1978,Regular Season,8,10/22,DET,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Rickey Adeso,1978,Regular Season,9,10/29,OAK,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Rickey Adeso,1978,Regular Season,10,11/05,CIN,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Rickey Adeso,1978,Regular Season,11,11/12,KC,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Rickey Adeso,1978,Regular Season,12,11/19,MIN,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Rickey Adeso,1978,Regular Season,13,11/26,KC,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Rickey Adeso,1978,Regular Season,14,12/04,CHI,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Rickey Adeso,1978,Regular Season,15,12/10,SEA,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Rickey Adeso,1978,Regular Season,16,12/17,HOU,1,--,http://www.nfl.com/player/rickeyanderson/2508520/gamelogs
Ri'Shad Adeso,2015,Preseason,1,08/14,ATL,1,0,http://www.nfl.com/player/ri'shardanderson/2550473/gamelogs
Ri'Shad Adeso,2015,Preseason,2,08/23,STL,1,0,http://www.nfl.com/player/ri'shardanderson/2550473/gamelogs
Ri'Shad Adeso,2015,Preseason,3,08/28,KC,1,0,http://www.nfl.com/player/ri'shardanderson/2550473/gamelogs
Ri'Shad Adeso,2015,Preseason,4,09/03,MIN,1,0,http://www.nfl.com/player/ri'shardanderson/2550473/gamelogs
Dick Adeso,1977,Regular Season,1,09/18,BUF,1,--,http://www.nfl.com/player/dickanderson/2508519/gamelogs
Dick Adeso,1977,Regular Season,2,09/25,SF,1,--,http://www.nfl.com/player/dickanderson/2508519/gamelogs
Dick Adeso,1977,Regular Season,3,10/02,HOU,1,--,http://www.nfl.com/player/dickanderson/2508519/gamelogs
Dick Adeso,1977,Regular Season,4,10/09,BAL,1,--,http://www.nfl.com/player/dickanderson/2508519/gamelogs
Dick Adeso,1977,Regular Season,5,10/16,NYJ,1,--,http://www.nfl.com/player/dickanderson/2508519/gamelogs
Dick Adeso,1977,Regular Season,6,10/23,SEA,1,--,http://www.nfl.com/player/dickanderson/2508519/gamelogs
Dick Adeso,1977,Regular Season,7,10/30,SD,1,--,http://www.nfl.com/player/dickanderson/2508519/gamelogs
Dick Adeso,1977,Regular Season,8,11/06,NYJ,1,--,http://www.nfl.com/player/dickanderson/2508519/gamelogs
Dick Adeso,1977,Regular Season,9,11/13,NE,1,--,http://www.nfl.com/player/dickanderson/2508519/gamelogs
Dick Adeso,1977,Regular Season,10,11/20,CIN,1,--,http://www.nfl.com/player/dickanderson/2508519/gamelogs
Dick Adeso,1977,Regular Season,11,11/24,STL,1,--,http://www.nfl.com/player/dickanderson/2508519/gamelogs
Dick Adeso,1977,Regular Season,12,12/05,BAL,1,--,http://www.nfl.com/player/dickanderson/2508519/gamelogs
Dick Adeso,1977,Regular Season,13,12/11,NE,1,--,http://www.nfl.com/player/dickanderson/2508519/gamelogs
Dick Adeso,1977,Regular Season,14,12/17,BUF,1,--,http://www.nfl.com/player/dickanderson/2508519/gamelogs
Richie Adeso,2004,Regular Season,1,09/12,MIN,1,0,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Richie Adeso,2004,Regular Season,2,09/19,CLE,0,0,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Richie Adeso,2004,Regular Season,3,09/27,WAS,1,1,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Richie Adeso,2004,Regular Season,4,Bye,,--,--,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Richie Adeso,2004,Regular Season,5,10/10,NYG,1,0,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Richie Adeso,2004,Regular Season,6,10/17,PIT,1,1,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Richie Adeso,2004,Regular Season,7,10/24,GB,1,0,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Richie Adeso,2004,Regular Season,8,10/31,DET,1,0,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Richie Adeso,2004,Regular Season,9,11/07,CIN,1,0,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Richie Adeso,2004,Regular Season,10,11/15,PHI,1,0,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Richie Adeso,2004,Regular Season,11,11/21,BAL,1,1,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Richie Adeso,2004,Regular Season,12,11/25,CHI,0,0,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Richie Adeso,2004,Regular Season,13,12/06,SEA,0,0,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Richie Adeso,2004,Regular Season,14,12/12,NO,1,0,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Richie Adeso,2004,Regular Season,15,12/19,PHI,1,1,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Richie Adeso,2004,Regular Season,16,12/26,WAS,1,0,http://www.nfl.com/player/richieanderson/2499433/gamelogs
Rashad Adeso,2001,Regular Season,1,09/09,MIN,1,1,http://www.nfl.com/player/rashardanderson/2504217/gamelogs
Rashad Adeso,2001,Regular Season,2,09/23,ATL,1,1,http://www.nfl.com/player/rashardanderson/2504217/gamelogs
Rashad Adeso,2001,Regular Season,3,09/30,GB,1,1,http://www.nfl.com/player/rashardanderson/2504217/gamelogs
